FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_PPP,"Labor productivity (2011 international PPP exchange rate, thousands)",PPP_WKR_K_2011,"PPP dollars per worker, 2011 constant prices",WB_ASPD_TOTAL,Sector: Total,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.888701915740967,8.198137283325195,9.737311363220217,11.940330505371094,14.349255561828612,15.198147773742676,16.73488998413086,12.593417167663574,15.879033088684082,19.385046005249023,20.40697860717773,20.0461483001709,18.91992950439453,15.172127723693848,14.024057388305664,12.484557151794434,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_1,Sector: Agriculture,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.44989013671875,136.5506134033203,144.41624450683594,131.6812744140625,136.4619903564453,127.68270874023438,118.7943344116211,115.64826965332033,112.15594482421876,110.318359375,114.72483825683594,116.4427261352539,133.1560821533203,142.42066955566406,142.65185546875,151.0007781982422,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_2,Sector: Mining,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25641.5546875,24712.83984375,26974.86328125,29897.251953125,33387.3125,38028.80078125,38350.640625,39785.95703125,33769.82421875,29394.01171875,31008.986328125,30742.740234375,30373.365234375,33498.55078125,29899.134765625,26582.38671875,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_3,Sector: Manufacturing,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.4100341796875,1215.8118896484375,1368.9600830078125,1473.906982421875,1617.7501220703125,1688.078125,1814.1016845703125,2006.21923828125,2247.743408203125,2521.07080078125,2682.393310546875,2814.884521484375,2470.324951171875,2678.23681640625,2892.166259765625,3003.517822265625,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_4,Sector: Utilities,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.4078979492188,964.6005249023438,1040.1663818359375,1152.5823974609375,1360.824951171875,1465.53125,1660.1474609375,1283.1021728515625,1678.8165283203125,1942.7503662109373,1959.596923828125,2154.050537109375,1902.4483642578125,1868.6331787109373,2150.76318359375,3602.1748046875,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_5,Sector: Construction,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.618896484375,1119.1824951171875,1318.890625,1345.4468994140625,1374.5672607421875,1472.5606689453125,1487.116943359375,1472.3358154296875,1575.210205078125,1628.7755126953125,1888.5916748046875,2082.940673828125,2068.79345703125,1933.800537109375,1916.8641357421875,2013.497314453125,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_6,Sector: Trade services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6383056640625,309.7845764160156,312.4244689941406,335.162353515625,337.87554931640625,375.5890197753906,436.7110290527344,459.005859375,504.15032958984375,552.367431640625,567.3194580078125,571.9595336914062,679.6403198242188,626.4118041992188,571.7319946289062,558.9962768554688,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_7,Sector: Transport services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.5663452148438,921.580078125,983.962890625,919.1724243164062,939.4246826171876,967.6729736328124,1179.056640625,1250.9736328125,1378.659423828125,1876.494384765625,1945.9888916015625,2053.0107421875,2152.75537109375,2135.96533203125,2068.803466796875,2421.164794921875,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_8,Sector: Finance and business services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6654.25634765625,6309.740234375,5699.16845703125,4878.88916015625,4196.224609375,3469.271240234375,3272.729248046875,3089.734375,3072.650146484375,3003.614013671875,3241.506591796875,3009.67041015625,2635.4833984375,2575.880859375,2618.22509765625,2542.57275390625,
A,Annual,AGO,Angola,WB_ASPD_LABOR_PRODUCTIVITY_REAL,"Labor productivity (2010 constant prices, local currency, thousands)",XDC,Domestic currency,WB_ASPD_9,Sector: Other services,WB_ASPD,Global Productivity: A Cross-country Database of Productivity,3,Thousands,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3955078125,651.0496215820312,687.1818237304688,720.7723999023438,780.4822387695312,779.0809936523438,826.1317749023438,889.8486938476562,945.0270385742188,1010.7747802734376,992.078369140625,1046.2987060546875,1057.612548828125,913.025390625,800.800537109375,829.1260986328125,
