"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"65",-0.175047999932354,-0.553582989596713,0.204927853492687,"Jamaica","JAM",5
"66",-2.1489391369273,-2.94217470238075,-1.34922060464072,"Japan","JPN",2
"67",-2.69493929681328,-4.01085687128856,-1.36098177525262,"Jordan","JOR",4
"68",0.791678798299067,0.182714313254051,1.40434489740584,"Kazakhstan","KAZ",4
"69",0.468884410179204,0.154815048700963,0.783938642567272,"Kenya","KEN",9
"70",-3.87233741530981,-5.83289484321771,-1.87096121717716,"Kuwait","KWT",3
"71",0.461860508857415,0.0802167040238055,0.844959666192868,"Kyrgyzstan","KGZ",6
"72",0.934925476128678,0.544546646266242,1.3268200085915,"Laos","LAO",9
"73",0.684618844403806,-0.192094568827939,1.56903331503799,"Latvia","LVA",2
"74",-0.849205225923477,-1.46607129855896,-0.228477298223628,"Lebanon","LBN",6
"75",0.277320654285496,-0.605340057370862,1.16781971392099,"Liberia","LBR",10
"76",-1.45907341009647,-2.31311969751755,-0.59756045920123,"Libya","LBY",6
"77",0.983765020547223,-0.019738121362245,1.99734033607277,"Lithuania","LTU",2
"78",-0.858086533030578,-2.63630442163167,0.952608130825983,"Luxembourg","LUX",1
"79",-0.72620053537773,-1.09372728163126,-0.357308093041442,"Madagascar","MDG",11
"80",-2.52032374154877,-3.73718200181574,-1.28808317629249,"Malawi","MWI",10
"81",1.94308118607311,1.12400166458364,2.76879505006762,"Malaysia","MYS",3
"82",-0.0668101625485029,-0.237663254978404,0.104335533083599,"Mali","MLI",10
"83",-1.8901240380275,-2.83098830917311,-0.940149603453089,"Malta","MLT",2
"84",-6.09422815954486,-8.72372211862672,-3.38898353839248,"Mauritania","MRT",9
"85",-1.01830243331991,-1.41570099979321,-0.619301932033078,"Mexico","MEX",6
"86",1.45888030148034,0.480919141111769,2.44635976681034,"Moldova","MDA",4
"87",2.47276432762829,1.08037087050281,3.88433816095095,"Mongolia","MNG",7
"88",-1.36915887902233,-1.92554794787196,-0.809613342922988,"Morocco","MAR",5
"89",-2.02198260409916,-3.29777742152926,-0.729356194046027,"Mozambique","MOZ",11
"90",1.10165259548984,-0.132359109649871,2.35091233167191,"Namibia","NAM",8
"91",1.90212825107592,1.17254390592636,2.63697383901069,"Nepal","NPL",8
"92",-1.59818458452701,-2.33361877913778,-0.857212522659945,"Netherlands","NLD",1
"93",0.6327667880903,0.216692287627041,1.05056872523086,"New Zealand","NZL",1
"94",-1.82211084521132,-2.69179217941052,-0.944656830371982,"Nicaragua","NIC",7
"95",0.658526389915037,0.247562148054969,1.07117537706434,"Niger","NER",11
"96",1.1296736891405,0.448223018970295,1.81574738799075,"Nigeria","NGA",9
"97",-0.94846238487073,-1.6236964954669,-0.268593610357837,"Norway","NOR",1
"98",-0.836454422435995,-1.59248346370702,-0.0746170859110773,"Oman","OMN",4
"99",-0.47066848807471,-0.850782147201379,-0.0890975668840222,"Pakistan","PAK",8
"100",2.01914388106337,0.926448546553948,3.12366944551998,"Panama","PAN",4
"101",0.202926629203803,-0.468168487210696,0.878546616189158,"Papua New Guinea","PNG",9
"102",1.52972064263983,0.506326302317617,2.56353558049391,"Paraguay","PRY",5
"103",1.27694562830287,0.737996736712221,1.81877789972196,"Peru","PER",5
"104",0.184208618955695,-0.0653866979024476,0.434427321647246,"Philippines","PHL",7
"105",0.377785855301194,-0.0470588559568164,0.804436346625481,"Poland","POL",2
"106",-2.21349550386508,-3.04765486509089,-1.37215919566649,"Portugal","PRT",2
"107",-1.34004501061432,-2.48952152062387,-0.177018200496837,"Qatar","QAT",3
"108",0.624620094830353,-0.529081259796094,1.79170251432004,"Romania","ROU",3
"109",1.09893907342011,0.157045551328694,2.04969031892055,"Russia","RUS",3
"110",1.16621726012824,0.651638199018412,1.68342709421776,"Rwanda","RWA",10
"111",-1.5233892701347,-2.23917458549289,-0.802363117094251,"Saudi Arabia","SAU",4
"112",-0.233129645092223,-0.795213337402156,0.332138753196021,"Senegal","SEN",9
"113",-0.0186047661254629,-1.97966297755907,1.98168764328639,"Serbia","SRB",3
"114",-2.37931766229851,-3.43395276139986,-1.31316448594263,"Sierra Leone","SLE",10
"115",-0.612191387767858,-1.23347815445658,0.0130035579196663,"Singapore","SGP",2
"116",1.59511490629545,0.556437728629189,2.64452088764422,"Slovakia","SVK",2
"117",0.0716671382011702,-0.562427777415919,0.70980555923601,"Slovenia","SVN",2
"118",-1.150051168473,-1.92598448623555,-0.367978890146214,"Somalia","SOM",11
"119",-0.436151573390442,-0.718413964355968,-0.153086696681726,"South Africa","ZAF",5
"120",-2.32019308611975,-3.20336193544192,-1.42896623775951,"Spain","ESP",2
"121",-0.207070306226287,-0.58627656440764,0.173582406038819,"Sri Lanka","LKA",7
"122",-1.21870330444611,-2.26929171076253,-0.1568212523677,"Sudan","SDN",9
"123",-0.528349879641588,-0.937817378996031,-0.117189871313572,"Sweden","SWE",1
"124",0.371080829034609,-0.187164574657195,0.93244845572924,"Switzerland","CHE",1
