"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"34",-0.231281654683868,-0.816512059904995,0.357401892126719,"Czechia","CZE",2
"35",-0.0339532765756712,-0.915155603035867,0.855085945071532,"Denmark","DNK",1
"36",5.51876620406062,1.7865868587331,9.38779229015783,"Djibouti","DJI",8
"37",5.15405471657033,2.96895209680135,7.38552736693292,"Dominican Republic","DOM",5
"38",-0.119082645905766,-0.809468989558448,0.576108927627694,"Ecuador","ECU",6
"39",-2.82390028772413,-3.93294820441817,-1.70204894614576,"Egypt","EGY",6
"40",-3.31955982621508,-4.92288718546872,-1.68919484933895,"El Salvador","SLV",5
"41",-1.66118608620914,-5.77942955064781,2.63705978270987,"Equatorial Guinea","GNQ",9
"42",-9.49869727274224,-13.2773556558196,-5.55539608749974,"Eritrea","ERI",10
"43",-1.05557624025167,-2.96262649356197,0.888952775490415,"Estonia","EST",2
"44",6.91405449492275,3.71642270795864,10.2102709493681,"Ethiopia","ETH",11
"45",0.211961944664618,-0.837440513880183,1.27246986000387,"Finland","FIN",1
"46",-1.21941227239697,-1.99206340699778,-0.440669898692958,"France","FRA",2
"47",0.805633022119512,-0.218785680365141,1.84056907183388,"Gabon","GAB",7
"48",2.57797854533712,0.0312622807930207,5.18953217756224,"Georgia","GEO",4
"49",-0.356294461942619,-1.02687344282382,0.318827935775468,"Germany","DEU",1
"50",0.606474480221575,-1.30262984277583,2.55250662926216,"Ghana","GHA",8
"51",-3.50353344602662,-5.07724429778945,-1.90373226611608,"Greece","GRC",2
"52",-3.12824288902882,-4.87898635505072,-1.34527623102898,"Guatemala","GTM",7
"53",5.31112317985742,3.01703136798515,7.65630224566638,"Guinea","GIN",10
"54",2.69947872600083,1.27314508453797,4.14590088801938,"Haiti","HTI",10
"55",-2.25315902096637,-3.96356962233417,-0.512285975151516,"Honduras","HND",7
"56",-1.16667906826321,-2.28848826191659,-0.0319905746729132,"Hungary","HUN",2
"57",-2.06072972473852,-3.75376432865299,-0.337913528327904,"Iceland","ISL",1
"58",0.0258175345533962,-0.202992043136019,0.255151715373847,"India","IND",8
"59",1.74684147166195,-0.656668603052291,4.20850200899932,"Indonesia","IDN",7
"60",-1.38954509086748,-2.24049328745212,-0.531189810740573,"Iran","IRN",6
"61",0.857749885667847,-0.132513394324074,1.85783239108568,"Iraq","IRQ",6
"62",5.42446711380213,3.12244967325332,7.7778728244452,"Ireland","IRL",2
"63",-3.35244501997466,-4.66759641410782,-2.01915054831034,"Israel","ISR",2
"64",-2.61874827790651,-3.79655635120469,-1.42652043121029,"Italy","ITA",2
"65",0.640618210115473,-0.326850695462566,1.61747776994485,"Jamaica","JAM",5
"66",-3.32066299178032,-4.56303848148261,-2.06211455573886,"Japan","JPN",2
"67",-3.29416117283607,-5.38909865187284,-1.15283619533416,"Jordan","JOR",4
"68",1.40893148559966,0.25120190867538,2.58003085508272,"Kazakhstan","KAZ",4
"69",2.2581387092738,1.17282959129998,3.35509024039666,"Kenya","KEN",9
"70",-6.31883259621735,-10.0344532115822,-2.44975505150378,"Kuwait","KWT",3
"71",-2.42427004874627,-3.42176831056259,-1.41646922945999,"Kyrgyzstan","KGZ",6
"72",1.49233056697164,0.749239573304727,2.24090233872889,"Laos","LAO",9
"73",0.0846155264861315,-1.23458749922309,1.42143905900007,"Latvia","LVA",2
"74",-1.60120221142052,-2.86784671740284,-0.318040123460295,"Lebanon","LBN",6
"75",1.60193457540849,-0.820779910833558,4.08383026388799,"Liberia","LBR",10
"76",-1.76811505594132,-2.76250805208427,-0.763552963383318,"Libya","LBY",6
"77",-0.0244008102666671,-2.04687369615422,2.03983078949246,"Lithuania","LTU",2
"78",-0.689187796998769,-3.83201739823024,2.55635143414434,"Luxembourg","LUX",1
"79",1.04365132884663,0.188253439909247,1.90635252454179,"Madagascar","MDG",11
"80",-6.30167258120083,-9.4148030797679,-3.08155350358765,"Malawi","MWI",10
"81",2.00587765013165,0.629007794737868,3.40158671143866,"Malaysia","MYS",3
"82",1.32840393751747,0.635902861425763,2.02567028849372,"Mali","MLI",10
"83",-2.97140377723671,-4.91211418025203,-0.991084155487565,"Malta","MLT",2
"84",-9.36480953803709,-13.5506702136251,-4.97627025708873,"Mauritania","MRT",9
"85",-0.96162850542979,-1.447017984104,-0.473848404562427,"Mexico","MEX",6
"86",3.21151471346333,0.620964421335524,5.86876035933415,"Moldova","MDA",4
