"","Rate","lwrRate","uprRate","Country","iso3","cluster"
"84",-6.23460105720771,-8.60497232163533,-3.80275314493667,"Mauritania","MRT",9
"85",-1.18601894116894,-1.55591592947601,-0.814732089943737,"Mexico","MEX",6
"86",-0.657174805249283,-1.21391240121654,-0.0972995533802923,"Moldova","MDA",4
"87",-1.22074881772539,-1.69254652437616,-0.746686856756862,"Mongolia","MNG",7
"88",-2.00707302037362,-2.60732845382735,-1.40311806230812,"Morocco","MAR",5
"89",-2.22407155349433,-2.86486708724939,-1.5790487241793,"Mozambique","MOZ",11
"90",-1.40828995717468,-1.81626176954329,-0.99862294555324,"Namibia","NAM",8
"91",-0.544886716243631,-0.723982551382651,-0.365467788790996,"Nepal","NPL",8
"92",-2.39849657341783,-3.12882775473458,-1.66265927896091,"Netherlands","NLD",1
"93",-1.8552322355872,-2.46307421322961,-1.24360223749198,"New Zealand","NZL",1
"94",-1.81839866957038,-2.52120994764883,-1.1105202000308,"Nicaragua","NIC",7
"95",-1.84836690922547,-2.39080518097063,-1.30291417476295,"Niger","NER",11
"96",-1.85420294434829,-2.4025850597163,-1.30273956965964,"Nigeria","NGA",9
"97",-1.89523053442009,-2.49894005237826,-1.28778295266785,"Norway","NOR",1
"98",-0.596595055173821,-1.3448743924747,0.157359830794035,"Oman","OMN",4
"99",-0.561891633884037,-1.2004465225713,0.0807903214903982,"Pakistan","PAK",8
"100",-1.28137027590549,-1.67683264418015,-0.884317331483553,"Panama","PAN",4
"101",-0.428670590202285,-1.11596262424676,0.263398456923336,"Papua New Guinea","PNG",9
"102",-0.983280231427086,-1.6245022140179,-0.337878695591698,"Paraguay","PRY",5
"103",-1.27993726148233,-1.66041708570677,-0.897985345427221,"Peru","PER",5
"104",-0.431315997219228,-0.601879923026505,-0.260459389289147,"Philippines","PHL",7
"105",0.208582029212212,-0.128126158568953,0.546425395491168,"Poland","POL",2
"106",-1.20453554022951,-1.64663403375552,-0.760449813464892,"Portugal","PRT",2
"107",0.554777739716528,-0.475255327583579,1.59547115207175,"Qatar","QAT",3
"108",-1.50975757784327,-2.10764991080489,-0.908213527035595,"Romania","ROU",3
"109",0.97479633423887,0.36877538242881,1.58447640605548,"Russia","RUS",3
"110",-1.97323028989951,-2.55263055636913,-1.39038503901726,"Rwanda","RWA",10
"111",-1.97006327779935,-2.57765829248269,-1.35867886845152,"Saudi Arabia","SAU",4
"112",-2.26222954924008,-2.93715445210132,-1.58261156714827,"Senegal","SEN",9
"113",-0.132243608108173,-0.714980474205884,0.453913534852357,"Serbia","SRB",3
"114",-1.36622730550112,-1.83988690518091,-0.890282119453367,"Sierra Leone","SLE",10
"115",-2.53067764179451,-3.34113844175972,-1.71342132719473,"Singapore","SGP",2
"116",0.156127336921696,-0.236990328302189,0.550794088317086,"Slovakia","SVK",2
"117",-0.634152738901239,-1.04909559356291,-0.217469853931929,"Slovenia","SVN",2
"118",-3.05308909048769,-3.94165762570114,-2.15630102928351,"Somalia","SOM",11
"119",-1.5200357746915,-1.96007240999418,-1.07802410487818,"South Africa","ZAF",5
"120",-1.66698568963062,-2.19922947618599,-1.13184536711944,"Spain","ESP",2
"121",0.791488012473707,0.510121533251939,1.07364214466434,"Sri Lanka","LKA",7
"122",-6.664630021532,-8.70045690400326,-4.58340760963258,"Sudan","SDN",9
"123",-1.93790308629058,-2.55084195659481,-1.32110893322894,"Sweden","SWE",1
"124",0.191848612929091,-0.28094581096707,0.666884680301361,"Switzerland","CHE",1
"125",-1.31472795323423,-1.7900017191302,-0.837154165380172,"Syria","SYR",6
"126",-0.72483693136447,-1.07320237605167,-0.375244736332914,"Tajikistan","TJK",7
"127",-2.38244855040745,-3.08012312158796,-1.67975179159163,"Tanzania","TZA",10
"128",0.0698931676615278,-0.0150212551716433,0.154879705919386,"Thailand","THA",4
"129",-1.8835972767837,-2.44817082680825,-1.31575630167764,"Togo","TGO",10
"130",-0.599501686852122,-0.845246483086681,-0.353147837569345,"Tunisia","TUN",4
"131",-1.02010664793732,-1.35436446936203,-0.68471620376066,"Turkey","TUR",4
"132",-2.17538640555773,-2.90011662700068,-1.44524697170764,"Turkmenistan","TKM",6
"133",-2.18808150979471,-2.83040717267763,-1.5415098452029,"Uganda","UGA",10
"134",-1.46184367403972,-1.95906124610953,-0.962104448086154,"Ukraine","UKR",3
"135",-2.68913965126968,-4.14646279476408,-1.20965988417548,"United Arab Emirates","ARE",3
"136",-3.91523938260961,-5.07480205834774,-2.74151202111765,"United Kingdom","GBR",1
"137",-1.80288951853431,-2.40828982737494,-1.19373367007567,"United States","USA",1
"138",-3.2072657516462,-4.1630615061419,-2.24193770679704,"Uruguay","URY",3
"139",0.084113602652014,-0.67403895302024,0.848053117661118,"Uzbekistan","UZB",6
"140",-0.317516802813,-0.709976886263552,0.0764945434157394,"Venezuela","VEN",4
"141",1.06523301850281,0.679674213986736,1.45226834340795,"Vietnam","VNM",5
"142",-3.3251881503315,-4.33005850186905,-2.30976313128203,"Yemen","YEM",9
"143",-3.00992443779898,-3.87304049949092,-2.13905852799137,"Zambia","ZMB",10
"144",-0.894848862262576,-1.19126933997059,-0.597539140263914,"Zimbabwe","ZWE",8
